artist_name,song_title,lyrics
Kali Uchis,Loner by Kali Uchis,"
Baby dímelo
Dímelo, dímelo, dímelo

All I hear is sirens
In a world so violent
Would you be a tyrant
If I gave you power
Would you take it out
Look me in my iris
I can read your silence
When everything is a riot
You're my peace and quiet

All around we go
Your lovin' is like a kaleidoscope
I don't wanna come down
Keep spinnin' me 'round and 'round
And 'round and 'round and 'round
Wanna seize the throne
But what would you do with all that control
I don't wanna come down
Keep spinnin' me 'round and 'round
And 'round and 'round and 'round

Word on the street, you got hoes
I disappear like El Chapo
'Til you said you would cut off the whole world
If little old me would be yours
Well Mira, mira, míralo 
Papi está rico, papi está guapo 
The world's been asking us to lose control
All we ever do is French like Brigitte Bardot 

All around we go 
Your lovin' is like a kaleidoscope
I don't wanna come down
Keep spinnin' me 'round and 'round
And 'round and 'round and 'round 
Wanna seize the throne 
But what would you do with all that control
I don't wanna come down
Keep spinnin' me 'round and 'round
And 'round and 'round and 'round 

Baby dímelo
Dímelo, dímelo, dímelo
Boy, you're driving me crazy
Although I say nothing can faze me
Place the spark in my life back
Now I want to show you how I thank that
Don't think you can lie
I can see through your mind
Don't lose this
We have it all, all

All around we go 
Your lovin' is like a kaleidoscope
I don't wanna come down
Keep spinnin' me 'round and 'round
And 'round and 'round and 'round 
Wanna seize the throne 
But what would you do with all that control
I don't wanna come down
Keep spinnin' me 'round and 'round
And 'round and 'round and 'round 

We're goin' 'round and around and around, goin' down, down
We're goin' 'round and around and around, goin' down, down"
Kali Uchis,Tyrant by Kali Uchis (Ft. Jorja Smith),"
You're dead to me
You're dead to me

I don't know what you been told
See, I am not your enemy, uh oh
But if there's one thing that I know
Is that you ain't a friend to me, uh oh
So don't come for me unless I send for you
Know you're dead to me
Just don't come for me, I won't send for you
Know you're dead to me
You're dead to me, oh

You're dead to me
You're obsessed, just let me go
You're dead to me
I'm not somebody you know
You're dead to me
Could you just leave me alone?
You're dead to me

What you say to me? I can't hear a thing
Try to talk some sense to myself, but I won't listen
I'm what God made of me, don't need to pretend
It's okay to disagree, we don't have to be friends
See, you think you got problems with me?
But, baby, I don't even think about you
You're mad at everything I do
But what are you up to? I haven't a clue
'Cause, baby, you're dead to me
Why can't I be dead to you?
I think that we both know the truth

You're obsessed, just let it go
You're dead to me
You're obsessed, just let me go
You're dead to me
I'm not somebody you know
You're dead to me
Could you just leave me alone?
You're dead to me

Why can't you see you're dead to me?
Just let it be, you're dead to me
Why can't you see you're dead to me?
Just let it be, you're dead to me
You're obsessed, just let it go
You're dead to me
You're obsessed, just let me go
You're dead to me
I'm not somebody you know
You're dead to me
Could you just leave me alone?
You're dead to me"
Kali Uchis,Dead to Me by Kali Uchis,"
Ooh oh, ooh oh, oooh oh oh

Ridin' 'round and my car's low

Feel like I hit the lotto

I'm ridin' 'round and my girl's high

We're ridin' 'round just to get by

I'm ridin' 'round and my car's low

I feel like I hit the lotto

I'm ridin' 'round and my girl's high

We're ridin' 'round just to get by


I don't gotta hide, no, I don't got reason to lie
I don't need your drama, I don't need you to survive
You don't gotta say it 'cause I know that you don't like me
You and all your friends can open wide, go on and bite me
I know I'm some shit and I'm cool with it
You can't tell me shit, don't come and share your dialect
Ridin' 'round your city like the cops now
'Cause there's no way that we're gonna stop now

Ridin' 'round and my car's low

Feel like I hit the lotto

I'm ridin' 'round and my girl's high

We're ridin' 'round just to get by

I'm ridin' 'round and my car's low

I feel like I hit the lotto

I'm ridin' 'round and my girl's high

We're ridin' 'round just to get by

I know it sounds strange, but I used to count change
On the counter at the grocery store, the bags I would arrange
Now his face is looking kinda flustered
He didn't know that I was my own hustler
Baby, understand, I don't need a man
Fuck me over, I'll fuck you worse then take off to Japan
He thought I couldn't cross the street without holding his hand
And that if he did his dirt he'd get off with a reprimand

Oh no, oh no, oh no
Oh my, oh my, oh my
Now we're ridin' 'round your city with the top down
Ridin' 'round your city like the cops now
Oh no, oh no, oh no
Oh my, oh my, oh my
Ridin' 'round your city with the top down
'Cause my passenger is pretty, we won't stop now

I'm ridin' 'round and my car's low

I feel like I hit the lotto

I'm ridin' 'round and my girl's high

We're ridin' 'round just to get by

I'm ridin' 'round and my car's low

I feel like I hit the lotto

I'm ridin' 'round and my girl's high

We're ridin' 'round just to get by
"
Kali Uchis,Ridin' Round by Kali Uchis,"

Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

You know I'm just a flight away
If you want it, you could take a private plane
A kilómetros estamos conectando
Y me prendes aunque no me estés tocando
You know I got a lot to say
All these voices in the background of my brain
Y me dicen todo lo que estás pensando
Me imagino lo que ya estás maquinando

Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

You know that I can see right through you
I can read your mind, I can read your mind
What you wanna do?
It's written all over your face, times two
'Cause I can read your mind, I can read your mind
I can hear your thoughts like a melody
Listen while you talk when you're fast asleep
You stay on the phone just to hear me breathe


Quién lo diría que se podría
Hacer el amor por telepatía
La luna está llena, mi cama vacía
Lo que yo te haría
Si te tuviera de frente, la mente te la volaría
De noche y de día, de noche y de día

"
Kali Uchis,​telepatía by Kali Uchis,"
Aah, ooh 
Aw yeah, aw yeah-yeah 
Ooh, ooh, ooh-ooh, ooh, ooh, ooh 
Wee-ooh, wee-ooh, aw yeah, aw yeah-yeah
These worldly possessions
I don't need none of them
¿Tú no me mereces? 
Someone could come love me
If somebody knew me
¿Tú no me conoces? 
Take a little sip, take a little puff
Don't want to think, don't want to talk
Is it enough, is it too much, oh
I'm not dead so I'm not done

Y me fui en el Jeep a las doce 
The backsеat donde yo te conocí 
Si mе voy, no pierdas de vista
Hay cosas que se tatúan sin tinta
Fue mejor volar pa' no caerme 
No, amor, no me duele perderte 
Ya no estoy, pero nunca olvidas
Hay cosas que se tatúan sin tinta

Ya no me pesa na' 
La vida me trata bien 
Tú estás con otra haciendo las cosas
Que en mi cama yo te enseñé 
Pues nada, a ver si después me llamas
Me dices que todo tú extrañas
Soy tu favorita, la que necesitas 
Pero yo no estoy pa' que eso se repita

El precio de tu amor lo pagué 
Si cuando te perdí me encontré, eh 
Lo siento, mi camino cambié 
Pero para bien 
Di mi última toma al cambio de enemigo
Di mi última y dejaste que esa perra se fuera con lo
mejor de mí 
Tú nunca fuiste mío, tú nunca fuiste mierda
Desde la primera vez que me probaste
Duro dejarte ir cuando lo haces así
Te hace sentir bueno cuando me
Tratas tan mal, tú
Me diste más de lo que te pedí
Told you ""I'm ready,"" so why won't you let me?
Oh

Fue mejor  volar pa' no caerme 
No, amor, no me duele perderte 
Ya no estoy, pero nunca olvidas 
Hay cosas que se tatúan sin tinta 
Y me fui  en el Jeep a las doce 
The backseat donde yo te conocí 
Si me voy, no pierdas de vista
Hay cosas que se tatúan sin tinta

Ooh
Ooh, ooh-ooh, ooh-ooh, ooh-ooh
Ooh-ooh, ooh-ooh, ooh-ooh
Ooh-ooh, ooh-ooh, ooh-ooh, ooh-ooh-ooh, ooh-ooh-ooh, ooh, yeah"
Kali Uchis,​fue mejor by Kali Uchis & SZA,"
You are my church, you are my place of worship
I heard you're the plug, can I be the circuit?
When I got court, I hope that you're the verdict
When you're around, my insides turn inverted
My blood start to rush when I see you, doorman
I know you're nearby and I know your purpose
Take one look at you
You're heaven's incarnate
What is this spell, baby?
Please show some mercy

Melting like an ice cream when you smile
Melting, you're a daydream
Stay a while

I pray that I can learn to be funny
I'm watching every stand-up comedy
Just hoping that it will rub off on me
So you'll smile at everything I say
You got some soft lips and some pearly whites 
I wanna touch them in the dead of night 
Your smile ignites just like a candlelight 
Then somehow I know everything's alright

Melting like an ice cream when you smile
Melting, you're a daydream
Stay a while
Melting like an ice cream when you smile
Melting, you're a daydream
Stay a while"
Kali Uchis,Melting by Kali Uchis,"
Ooh 
Ooh 
These worldly possessions
I don't need none of them
Tú no me mereces 
Someone could come love me
If somebody know me
Tú no me conoces 
Take a little sip, take a little puff
Don't want to think, don't want to talk, no
Is it enough, is it too much, oh
I'm not dead, so I'm not done

Y me fui en el Jeep a las doce
The backseat donde yo te conocí
Si me voy no pierdas de vista
Hay cosas que se tatúan sin tinta
Fue mejor volar pa' no caermе 
No, amor, no me duelе perderte 
Ya no estoy, pero nunca olvidas
Hay cosas que se tatúan sin tinta

Ya no me pesa na' 
La vida me trata bien 
Tú estás con otra haciendo las cosas
Que en mi cama te enseñé 
Pa' nada si después me llamas
Me dices que todo tú extrañas
Soy tu favorita, la que necesitas 
Pero yo no estoy pa' que eso se repita

El precio de tu amor lo pagué 
Si cuando te perdí me encontré, eh 
Lo siento, mi camino cambié 
Pero para bien 

Connected with our bodies and our soul 
Connected and I'm never letting go 
Baby, once I got ahold of you, I
That's when I knew
I'd be there for you whenever you need 
But sometimes you feel you're better off without me 
Ooh
Sometimes you feel you're better off
Fue mejor volar pa' no caerme
No, amor, no me duele perderte 
Ya no estoy, pero nunca olvidas 
Hay cosas que se tatúan sin tinta 
Y me fui en el jeep a las doce 
The backseat donde yo te conocí
Si me voy no pierdas de vista
Hay cosas que se tatúan sin tinta

Ooh
Ooh
Ooh"
Kali Uchis,​fue mejor by Kali Uchis & PARTYNEXTDOOR,"
They say one door open when another door close
I'm prayin' that's the way that it goes
'Cause right when I'm 'bout to turn the door knob
It seems it's all locked up and the key decomposed
Remind me this the life that I chose
Go full speed
I can't read the signs that say stop

I brush it off and try to act all nonchalant, yeah
I notice everything, I just act like I don't

But I know what I want 
Yeah, I know what I want 
But I know what I want 
But I know what I want 

You swear that you're grown
It's 5 in the morning
You won't call, or come home
I'm getting really tired of it
All up in my phone, boy, leave it alone
And I'm learning, now I know
Should have left your ass in the friend zone

They say one door open when another door close
I'm prayin' that's the way that it goes
'Cause right when I'm 'bout to turn the door knob
It seems it's all locked up and the key decomposed
Remind me this the life that I chose
Go full speed
I can't read the signs that say stop

I brush it off and try to act all nonchalant, yeah
I notice everything, I just act like I don't

But I know what I want 
Yeah, I know what I want 
But I know what I want 
But I know what I want 
But I know what I want 
Yeah, I know what I want 
But I know what I want 
But I know what I want 
I know just what I want
Don't tell me, 'cause I know
Yeah, I know
Yeah, I know
Don't tell me
I know what I want
Yeah, I know what I want
But I know what I want
Yeah, I know what I want

But I know what I want 
Yeah, I know what I want 
But I know what I want 
But I know what I want 

You swear that you're grown
It's 5 in the morning
You won't call, or come home
I'm getting really tired of it
All up in my phone, boy, leave it alone
Should have left your ass in the friend zone"
Marshmello,FRIENDS by Marshmello & Anne-Marie,"
Ooh-oh, ooh-woh
Ooh-oh, ooh-woh

You say you love me, I say you crazy
We're nothing more than friends
You're not my lover, more like a brother
I known you since we were like ten, yeah

Don't mess it up, talking that shit
Only gonna push me away, that's it!
When you say you love me, that make me crazy
Here we go again

Don't go look at me with that look in your eye
You really ain't going away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

Haven't I made it obvious?
Haven't I made it clear?
Want me to spell it out for you?
F-R-I-E-N-D-S
Haven't I made it obvious?
Haven't I made it clear?
Want me to spell it out for you?
F-R-I-E-N-D-S
F-R-I-E-N-D-S

Have you got no shame? You looking insane
Turning up at my door
It's two in the morning, the rain is pouring
Haven't we been here before?

Don't mess it up, talking that shit
Only gonna push me away, that's it!
Have you got no shame? You looking insane
Here we go again
So don't go look at me with that look in your eye
You really ain't going away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

Haven't I made it obvious? 
Haven't I made it clear? 
Want me to spell it out for you?
F-R-I-E-N-D-S
Haven't I made it obvious?
Haven't I made it clear? 
Want me to spell it out for you? 
F-R-I-E-N-D-S
F-R-I-E-N-D-S

F-R-I-E-N-D-S
That's how you **** spell ""friends""
F-R-I-E-N-D-S
Get that shit inside your head
No, no, yeah, uh, ah
F-R-I-E-N-D-S
We're just friends
So don't go look at me with that look in your eye
You really ain't going nowhere without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

Haven't I made it obvious? 
Haven't I made it clear? 
Want me to spell it out for you? 
F-R-I-E-N-D-S 
Haven't I made it obvious? 
Haven't I made it clear? 
Want me to spell it out for you?
F-R-I-E-N-D-S
F-R-I-E-N-D-S

Mmm, ooh, ooh, ooh
Ah, ah-oh, ah-oh"
Marshmello,Happier by Marshmello & Bastille,"
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

When the morning comes
When we see what we've become
In the cold light of day, we're a flame in the wind
Not the fire that we've begun
Every argument, every word we can't take back
'Cause with all that has happened
I think that we both know the way that this story ends

Then only for a minute
I want to change my mind
'Cause this just don't feel right to me
I wanna raise your spirits
I want to see you smile but
Know that means I'll have to leave

Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

When the evening falls
And I'm left there with my thoughts
And the image of you being with someone else
Well, it's eating me up inside
But we ran our course, we pretended we're okay
Now if we jump together, at least we can swim
Far away from the wreck we made

Then only for a minute
I want to change my mind
'Cause this just don't feel right to me
I wanna raise your spirits
I want to see you smile but
Know that means I'll have to leave

Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier
So I'll go, I'll go
I will go, go, go
So I'll go, I'll go
I will go, go, go

Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier
Even though I might not like this
I think that you'll be happier, I want you to be happier

Then only for a minute 
I want to change my mind
'Cause this just don't feel right to me 
I wanna raise your spirits 
I want to see you smile but
Know that means I'll have to leave

Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

So I'll go, I'll go
I will go, go, go"
Marshmello,Silence by Marshmello (Ft. Khalid),"
Yeah, I'd rather be a lover than a fighter 
'Cause all my life, I've been fighting
Never felt a feeling of comfort, oh
And all this time, I've been hiding
And I never had someone to call my own, oh nah
I'm so used to sharing
Love only left me alone
But I'm at one with the silence

I found peace in your violence
Can't tell me there's no point in trying
I'm at one, and I've been quiet for too long
I found peace in your violence
Can't tell me there's no point in trying
I'm at one, and I've been silent for too long

I've been quiet for too long
I've been quiet for too long
I found peace in your violence
Can't tell me there's no point in trying
I'm at one, and I've been quiet for too long

I'm in need of a savior , but I'm not asking for favors
My whole life, I've felt like a burden
I think too much, and I hate it
I'm so used to being in the wrong, I'm tired of caring
Loving never gave me a home, so I'll sit here in the silence

I found peace in your violence
Can't tell me there's no point in trying
I'm at one, and I've been quiet for too long
I found peace in your violence
Can't tell me there's no point in trying
I'm at one, and I've been silent for too long

I've been quiet for too long
I've been quiet for too long
I found peace in your violence
Can't tell me there's no point in trying
I'm at one, and I've been quiet for too long"
Marshmello,Wolves by Selena Gomez & Marshmello,"
In your eyes, there's a heavy blue
One to love, and one to lose
Sweet divine, a heavy truth
Water or wine, don't make me choose

I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky

I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you

To get to you
To get to you

Your fingertips trace my skin
To places I have never been
Blindly, I am following
Break down these walls and come on in

I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky

I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you
To get to you
To get to you

I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you"
Marshmello,Spotlight by Marshmello & Lil Peep,"
Lovin' you is like a fairytale
I just can't pick up the phone again
This time, I'll be on my own, my friend
One more time, I'm all alone again

Sex with you is like I'm dreamin', and
I just wanna hear you scream again
Now you're gone, I can't believe it
Time I spent with you deceivin' me
I don't care if you believe in me
I still wonder why you're leavin' me
I don't care if you believe me
I still wonder why you tease me

And if I'm takin' this the wrong way
I hope you know that you can tell me whatever you're thinkin'
It's when you put me in the spotlight 
I hope you know I'm faded, all of this liquor I'm drinkin'
And if I'm takin' this the wrong way 
I hope you know that you can tell me whatever you're thinkin'
It's when you put me in the spotlight 
It's when you put me in the spotlight 

When the moon hit your skin, I could see you and him
Not you and me, but it's just you and me
When the sun shines above, you wake up with the one you love
Not you and me, but it's just you and me


Sex with you is like I'm dreamin', and
I just wanna hear you scream again
Now you're gone, I can't believe it
Time I spent with you deceivin' me
I don't care if you believe in me
I still wonder why you're leavin' me
I don't care if you believe me
I still wonder why you tease me
And if I'm takin' this the wrong way
I hope you know that you can tell me whatever you're thinkin'
It's when you put me in the spotlight 
I hope you know I'm faded, all of this liquor I'm drinkin'
And if I'm taking this the wrong way 
I hope you know that you can tell me whatever you're thinkin'
It's when you put me in the spotlight 
It's when you put me in the spotlight 

When the moon hit your skin, I could see you and him
Not you and me, yeah
It's when you put me in the spotlight 
It's when you put me in the spotlight 
When the sun shines above, you wake up with the one you love
Not you and me, yeah
It's when you put me in the spotlight 
It's when you put me in the spotlight 
"
Marshmello,Come & Go by Juice WRLD & Marshmello,"
Woah, uh
Oh, oh-oh, oh 

I try to be everything that I can
But sometimes, I come out as bein' nothin’
I try to be everything that I can
But sometimes, I come out as bein' nothin'
I pray to God that He make me a better man 
Maybe one day, I’ma stand for somethin'
I'm thankin' God that He made you part of the plan
I guess I ain't go through all that Hell for nothin'
I'm always fuckin' up and wreckin’ shit
It seems like I perfected it
I offer you my love
I hope you take it like some medicine
Tell me ain’t nobody better than me
I think that there's better than me
Hope you see the better in me
Always end up betterin’ me

I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don’t always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go

I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go

We take drugs, then you hold me close
Then I tell you how you make me whole
Sometimes, I feel you like bein' alone
Then you tell me that I shoulda stayed in the room
Guess I got it all wrong all along, my fault
My mistakes probably wipe all the rights I've done
Sayin' goodbye to bygones, those are bygones
Head up, baby, stay strong, we gon' live long
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go

I don't wanna ruin this one
This type of love don't always come and go
I don't wanna ruin this one
This type of love don't always come and go"
Marshmello,Alone by Marshmello,"
I'm so alone, nothing feels like home
I'm so alone, trying to find my way back home to you
I'm so alone, nothing feels like home
I'm so alone, trying to find my way back home to you

You, you, you, you, you, you, you, you
You, you, you, you, you, you, you, you
I'm so alone, trying to find my way back home to you


I'm so alone, nothing feels like home
I'm so alone, trying to find my way back home to you
I'm so alone, nothing feels like home
I'm so alone, trying to find my way back home to you

You, you, you, you, you, you, you, you
You, you, you, you, you, you, you, you
I'm so alone, trying to find my way back home to you
"
Marshmello,Everyday by Logic & Marshmello,"
Yeah, ayy

I work hard every motherfuckin' day-ay-ay-ayy
I work hard, I work hard every day-ay-ay-ayy, yeah
But today is my day, it's my day
And no matter what they say, it's my day
La-la-la-la-la-la, yeah

Roll up to the spot, feelin' real good
Think you gon' talk shit, you better not, my homies real hood
They say, ""Logic, why you do that?"" I don't know, I don't know
Yeah, they used to be like, ""Who that?"" I don't know, I don't know
Now they know my name wherever I go
Used to think that's what I wanted, but now just don't know
No, I can't fuck with that, knuck if you buckin' back
Yeah, I been workin' but I ain't get nothin' back
Tell me the dealy now, hold up, wait, really now
All of that shit you been talkin' just silly now

Just as quick as you rise
Just as quick as you could fall
Oh, no, no, no, I can't fuck with that at all
Can't fuck with that at all

I work hard every motherfuckin' day-ay-ay-ayy
I work hard, I work hard every day-ay-ay-ayy, yeah
But today is my day, it's my day
And no matter what they say, it's my day
La-la-la-la-la-la, yeah

All, all she ever wanted was attention
And a bunch of other shit I shouldn't mention
'Cause she got daddy issues for days, for days and days
But today, she ain't got shit to do
Her right along with you
So we gon' fuck around and vibe, and vibe, and vibe, and vibe
I'm tryna live my life, but am I doing it right?
Yeah, I'm tryna live my life, but am I doing it right?
'Cause they tell me I'm the man
You the man right now, you the man right now
With the whole wide world in the palm of your hand right now
Fuck the lights and the cameras and the money and the fame
I'ma do it for the fam right now
I'ma get it for the 301 and the R-A-double-T-P-A-C 'cause you know
I work hard every motherfuckin' day-ay-ay-ayy
I work hard, I work hard every day-ay-ay-ayy, yeah
But today is my day, it's my day
And no matter what they say, it's my day
La-la-la-la-la-la, yeah"
Marshmello,Hate the Other Side by Juice WRLD & Marshmello (Ft. The Kid LAROI & Polo G),"
Got pain in my heart
Mello made it right
I got pain in my heart, I told you a hundred times
Yeah

I got pain in my heart, I told you a hundred times
But it's money, money, money, money, money on my mind
Put a beam on the glizzy, don't get caught between the lines
Last nigga we got busy on got hit between the eyes
Roll my problems in a Backwood and put it in the sky
Got your mans in this Backwood, put it in the sky
I was taught to love my brothers and to hate the other side
Hate the other side, hate the other side

Bougie off the ecstasy, I might act rude, uh
I lost gang members, I can't act cool, uh
I got gang scriptures in my tattoos
I was runnin' from the police in my trap shoes
Posted, tryna flip a hundred, I couldn't buy food
Come from nothin', but I blossomed to a tycoon
Betrayal scars, can't stop thinkin' 'bout them stab wounds
We might not catch him today but he gon' die soon
I'm from Chicago, she said she like my accent
I'm from Chicago where Glocks what we react with
Standin' tall, make him tumble when that MAC spit
Bitch, I'm a gangster, I just took off on some rap shit 

I got pain in my heart, I told you a hundred times
But it's money, money, money, money, money on my mind
Put a beam on the glizzy, don't get caught between the lines
Last nigga we got busy on got hit between the eyes
Roll my problems in a Backwood and put it in the sky
Got your mans in this Backwood, put it in the sky
I was taught to love my brothers and to hate the other side
Hate the other side , hate the other side

Hate the other side , hate the other side
Could give a fuck about a bitch, got too much money on my mind
Shit, I heard they was lookin' for me, I'm not hard to find
Everybody that I'm with got nothin' to lose, bitch, they gon' ride

Saw my uncle in the grave, that brought tears to my eyes
But I ain't gon lie, I done been through this shit too many times
My heart's still tryna recover from pain all my life
I really been to hell and back a couple hundred times
Couple hundred times, read between the lines
I'm still tryin', I'm still tryin' to get by 
I still got memories that lay deep inside
Creepin' up on my mind
It's fuckin' up my life
I got pain in my heart, I told you a hundred times
But it's money, money, money, money, money on my mind
Put a beam on the glizzy, don't get caught between the lines
Last nigga we got busy on got hit between the eyes
Roll my problems in a Backwood and put it in the sky
Got your mans in this Backwood, put it in the sky
I was taught to love my brothers and to hate the other side
Hate the other side, hate the other side "
Marshmello,Danger by Migos & Marshmello,"
Tryna get demons up outta me 
Turn to a beast, eat your arteries 
Deceasing opponents so properly 
Unleashing the dark side what got to me 
We come to take this shit over 
Foot on the gas, hear the motor 
Switchin' my thoughts, I'm bipolar 
I stare in the eyes of a cobra 
Say you want smoke, come get it 
You wanna play dumb, I'm wit' it 
I'm about to take over the city 
I came with my committee, gang with it 
Came for the bag and the profit 
Lookin' for the wave when we got it 
Nigga, you ain't scare nobody 
Bop-bop, that's a whole body 

Cold case, cold-cold case
On the dark side, if you keep cold, it's a cold case
Cold-cold case, cold-cold case
In my right mind, I can ride right 'til I road rage
Cold-cold case, cold case
Skeleton on my left wrist, in that soul place
Cold-cold case, cold-cold case
On my knees, thanking God that he got me through the pain

Danger, danger
I don't fit in, I'm a stranger
Believer, believer
I can take out all the evil
Empowerment to all my people
I can prove to you I'm a leader
Run through the money, no Visa
Forgive me 'cause my life illegal

Searchin' for the bag and the prize 
On a mission lookin' for them bad guys
Can't run no play over my head, I'm real wise
Look at his eyes, wide, think he traumatized
Take me as a joke, I'ma hang 'em on the rope 
'Cause where I'm from, we don't play like that on
Nawfside

Better not freeze 'cause we know you're gon' choke 
Talk behind my back but your shots backfired 
I know you tried but you never could survive
I see the fear that's in your eyes 
Run like Forrest, they tryna hide
They criticize in disguise 
They know I can only tell the truth 
They know all you do is tell lies 
I'm about to take over the city, tell me you just with it
'Cause I know my squad gon' ride 
Cold case, cold-cold case
On the dark side, if you keep cold, it's a cold case
Cold-cold case, cold-cold case
In my right mind, I can ride right 'til I road rage
Cold-cold case, cold case
Skeleton on my left wrist, in that soul place
Cold-cold case, cold-cold case
On my knees, thanking God that he got me through the pain

Danger, danger
I don't fit in, I'm a stranger
Believer, believer
I can take out all the evil
Empowerment to all my people 
I can prove to you I'm a leader 
Run through the money, no Visa
Forgive me 'cause my life illegal

Come on, say you want smoke come get it 
You wanna play dumb, I'm with it 
Lookin' for the wave when we got it 
Bop-bop, that's a whole body 
Danger, danger
I don't fit in, I'm a stranger
Believer, believer
I can take out all the evil
Empowerment to all my people
I can prove to you I'm a leader
Run through the money, no Visa
Forgive me 'cause my life illegal
Danger, danger
I don't fit in, I'm a stranger
Believer, believer
I can take out all the evil
Empowerment to all my people
I can prove to you I'm a leader
Run through the money, no Visa
Forgive me 'cause my life illegal"
Ariana Grande,"​thank u, next by Ariana Grande","
Thought I'd end up with Sean
But he wasn't a match
Wrote some songs about Ricky
Now I listen and laugh
Even almost got married
And for Pete, I'm so thankful
Wish I could say, ""Thank you"" to Malcolm
'Cause he was an angel

One taught me love
One taught me patience
And one taught me pain
Now, I'm so amazing
Say I've loved and I've lost
But that's not what I see
So, look what I got
Look what you taught me
And for that, I say

Thank you, next 
Thank you, next 
Thank you, next
I'm so fuckin' grateful for my ex
Thank you, next 
Thank you, next 
Thank you, next 
I'm so fuckin'—

Spend more time with my friends
I ain't worried 'bout nothin'
Plus, I met someone else
We havin' better discussions
I know they say I move on too fast
But this one gon' last
'Cause her name is Ari
And I'm so good with that 

She taught me love 
She taught me patience 
How she handles pain 
That shit's amazing 
I've loved and I've lost 
But that's not what I see 
'Cause look what I've found 
Ain't no need for searching, and for that, I say
Thank you, next 
Thank you, next 
Thank you, next 
I'm so fuckin' grateful for my ex
Thank you, next 
Thank you, next 
Thank you, next 
I'm so fuckin' grateful for my ex

Thank you, next
Thank you, next
Thank you, next
I'm so fuckin'—

One day I'll walk down the aisle
Holding hands with my mama
I'll be thanking my dad
'Cause she grew from the drama
Only wanna do it once, real bad
Gon' make that shit last
God forbid something happens
Least this song is a smash 
I've got so much love 
Got so much patience 
And I've learned from the pain 
I turned out amazing 
Say I've loved and I've lost 
But that's not what I see 
'Cause look what I've found 
Ain't no need for searching
And for that, I say

Thank you, next 
Thank you, next 
Thank you, next
I'm so fuckin' grateful for my ex
Thank you, next 
Thank you, next 
Thank you, next 
I'm so fuckin' grateful for my ex

Thank you, next
Thank you, next
Thank you, next
Yeah, yee
Thank you, next
Thank you, next
Thank you, next
Yeah, yee"
